Name,X_Coordinate,Y_Coordinate,Population,Distance
City_4875,80.88,27.43,731084,271.93
City_4876,83.34,29.02,910297,244.17
City_4877,87.41,29.99,881792,435.6
City_4878,88.41,28.37,303544,468.1
City_4879,87.02,26.57,869302,278.6
City_4880,84.01,26.07,831420,307.04
City_4881,81.77,29.02,622969,7.55
City_4882,85.9,29.28,354447,271.95
City_4883,88.24,26.03,180839,310.67
City_4884,84.14,29.97,123601,134.09
City_4885,80.24,28.39,384859,173.52
City_4886,86.11,28.76,455135,301.49
City_4887,87.7,28.87,746885,242.24
City_4888,84.29,28.26,982760,83.28
City_4889,86.3,28.52,596037,411.7
City_4890,85.4,29.33,814079,136.01
City_4891,82.87,29.75,32286,84.74
City_4892,81.4,29.44,546396,31.79
City_4893,82.41,29.06,336221,1.96
City_4894,84.25,27.01,524019,159.98
City_4895,82.26,26.24,492236,29.61
City_4896,81.95,28.4,207277,444.52
City_4897,82.78,29.93,239203,406.24
City_4898,82.81,27.69,633177,156.11
City_4899,81.46,29.97,983403,234.65
City_4900,85.59,29.7,899556,414.04
City_4901,82.64,28.7,15524,106.95
City_4902,83.69,28.27,649860,101.54
City_4903,80.62,26.34,696728,401.49
City_4904,82.64,26.39,433913,243.3
City_4905,83.36,26.76,62530,272.38
City_4906,80.63,29.79,312625,135.53
City_4907,86.06,28.48,240826,21.43
City_4908,84.43,28.75,889749,127.4
City_4909,82.4,27.39,420342,228.72
City_4910,80.39,27.76,842251,148.36
City_4911,87.68,29.54,14617,110.93
City_4912,81.61,27.45,127703,359.59
City_4913,88.54,26.33,368890,315.72
City_4914,80.4,29.6,323535,46.21
City_4915,88.25,26.13,664479,274.95
City_4916,86.23,28.1,371904,223.0
City_4917,85.77,29.0,197479,489.25
City_4918,80.11,28.74,543073,340.07
City_4919,82.89,27.69,437886,201.37
City_4920,83.1,26.95,688676,446.67
City_4921,80.23,29.32,390420,408.09
City_4922,81.44,28.04,525716,224.89
City_4923,88.93,28.93,227527,273.89
City_4924,88.1,27.39,286204,9.09
City_4925,87.05,28.41,258696,189.39
City_4926,88.72,28.7,292905,215.23
City_4927,86.21,29.46,501623,363.9
City_4928,85.9,26.55,733424,232.17
City_4929,85.71,26.06,297566,267.88
City_4930,86.83,27.12,468596,411.24
City_4931,87.4,29.17,776308,406.49
City_4932,87.29,28.38,856067,452.63
City_4933,80.89,26.14,89833,44.89
City_4934,81.67,28.16,248205,139.33
City_4935,81.37,29.64,776150,160.56
City_4936,86.65,29.97,753770,419.48
City_4937,83.1,29.92,536898,373.22
City_4938,85.52,29.39,94312,141.91
City_4939,81.9,28.87,637617,334.04
City_4940,85.83,26.5,165721,256.72
City_4941,80.62,28.49,98065,270.26
City_4942,81.24,29.35,991448,358.45
City_4943,86.08,27.23,387749,197.55
City_4944,84.32,26.64,894682,337.9
City_4945,86.04,26.35,558106,261.63
City_4946,82.02,29.28,627265,287.02
City_4947,82.3,28.18,933048,11.82
City_4948,80.25,29.86,643674,66.83
City_4949,80.7,29.2,491119,373.55
City_4950,80.12,28.47,981147,91.27
City_4951,81.13,27.0,438197,268.86
City_4952,81.32,28.18,964810,355.1
City_4953,86.18,27.83,83103,255.59
City_4954,85.5,28.73,848044,87.01
City_4955,85.07,26.32,307504,227.58
City_4956,81.41,28.02,606794,116.2
City_4957,80.31,29.55,935597,289.54
City_4958,86.87,29.5,326777,81.36
City_4959,84.3,28.65,182071,484.29
City_4960,80.23,29.05,201294,427.54
City_4961,80.44,29.41,720321,59.33
City_4962,81.55,27.99,252596,211.46
City_4963,88.45,26.61,715155,6.42
City_4964,87.99,28.24,509223,242.03
City_4965,87.72,26.49,448060,385.72
City_4966,83.16,29.7,318603,435.86
City_4967,83.63,26.06,179047,75.12
City_4968,81.29,26.53,484479,254.98
City_4969,81.89,29.46,944154,77.93
City_4970,82.64,29.0,500503,87.66
City_4971,84.62,28.87,597333,309.99
City_4972,88.27,26.88,245165,85.01
City_4973,81.47,28.65,415090,192.55
City_4974,85.74,27.86,334863,442.36
City_4975,85.52,28.5,990504,357.48
City_4976,86.32,27.73,468607,282.13
City_4977,85.11,29.36,627949,379.96
City_4978,80.5,29.34,349228,390.52
City_4979,80.16,29.01,257986,420.22
City_4980,86.14,29.5,661517,378.5
City_4981,88.05,28.63,834215,144.88
City_4982,81.01,29.64,292516,246.03
City_4983,88.49,28.25,742156,180.62
City_4984,83.04,26.96,849066,319.4
City_4985,88.72,26.07,843087,19.56
City_4986,82.05,28.37,551934,336.93
City_4987,86.08,26.52,889089,413.86
City_4988,83.65,28.4,128073,285.52
City_4989,81.24,29.05,370465,44.47
City_4990,84.65,28.99,782558,280.66
City_4991,87.54,29.78,521772,253.31
City_4992,84.01,26.71,489448,85.92
City_4993,87.21,27.63,824223,406.83
City_4994,88.73,28.08,324656,182.46
City_4995,82.81,28.84,751476,145.81
City_4996,80.93,27.25,486781,97.43
City_4997,80.83,29.07,272448,177.24
City_4998,88.15,29.38,920949,320.1
City_4999,86.94,27.42,429909,88.46
City_5000,87.59,29.52,87663,407.48
City_5001,82.13,29.45,793477,86.31
City_5002,80.21,29.78,232549,179.13
City_5003,88.96,27.17,335337,468.56
City_5004,83.32,26.45,32354,306.65
City_5005,86.73,28.85,645967,315.8
City_5006,88.68,29.56,512021,359.34
City_5007,88.15,28.07,403453,394.55
City_5008,88.01,27.66,991061,474.72
City_5009,82.41,26.52,575629,177.91
City_5010,85.72,26.25,675873,183.21
City_5011,83.06,29.26,255735,219.5
City_5012,85.5,29.84,598040,65.63
City_5013,81.31,27.13,805900,364.64
City_5014,83.24,27.97,883935,141.19
City_5015,80.71,28.97,503572,311.43
City_5016,84.54,29.53,491627,435.98
City_5017,83.7,28.49,914591,41.27
City_5018,85.93,28.93,11270,206.83
City_5019,85.49,26.16,269005,201.59
City_5020,82.73,29.12,901193,166.93
City_5021,88.25,29.39,364065,178.34
City_5022,87.27,28.75,642028,49.18
City_5023,84.53,26.52,28367,246.0
City_5024,85.05,26.77,991162,168.66
City_5025,86.91,29.89,941284,291.58
City_5026,86.12,27.77,603005,159.32
City_5027,80.39,28.02,463112,421.06
City_5028,83.2,27.0,418861,221.65
City_5029,85.17,27.49,660833,128.47
City_5030,81.35,28.16,141035,285.88
City_5031,81.36,29.29,962710,167.58
City_5032,84.84,28.58,933860,412.67
City_5033,80.83,29.08,290762,249.48
City_5034,83.72,28.11,427672,236.53
City_5035,88.92,28.15,878363,441.63
City_5036,82.77,26.14,842610,222.76
City_5037,84.13,29.55,559535,407.3
City_5038,82.75,27.82,313663,244.36
City_5039,83.49,28.5,686095,84.04
City_5040,82.86,27.4,434552,237.8
City_5041,83.97,26.77,378969,71.23
City_5042,85.99,26.09,825780,228.14
City_5043,81.55,29.93,572354,195.4
City_5044,80.59,29.55,80543,252.01
City_5045,88.19,27.47,483819,14.41
City_5046,86.77,29.32,688620,489.81
City_5047,88.16,26.88,705820,394.09
City_5048,84.5,27.11,77663,212.89
City_5049,85.92,28.92,212937,229.86
City_5050,84.7,28.67,384053,102.22
City_5051,84.5,29.39,939646,85.88
City_5052,83.15,28.4,865090,160.76
City_5053,87.68,26.38,553835,113.01
City_5054,85.69,28.21,410334,45.4
City_5055,88.11,26.61,325556,252.69
City_5056,85.74,28.43,124212,313.08
City_5057,84.71,28.73,878166,474.31
City_5058,83.79,26.9,79598,138.92
City_5059,87.57,28.61,361740,24.13
City_5060,86.31,26.84,863201,127.76
City_5061,85.91,27.47,770673,111.24
City_5062,81.99,27.96,57118,465.48
City_5063,83.22,29.93,220108,429.41
City_5064,87.19,27.88,639274,120.21
City_5065,88.67,27.71,938045,376.09
City_5066,88.48,28.19,230695,152.91
City_5067,82.94,26.67,833962,8.91
City_5068,81.83,26.35,125817,288.16
City_5069,82.62,29.36,302854,421.19
City_5070,82.28,29.21,625474,164.04
City_5071,88.8,29.83,320296,138.08
City_5072,88.59,28.48,861075,152.87
City_5073,83.13,28.24,395678,498.29
City_5074,84.65,26.41,108660,98.68
City_5075,87.92,26.15,685831,447.51
City_5076,86.34,29.37,372305,111.22
City_5077,82.75,29.93,226366,474.78
City_5078,82.28,27.99,535138,313.87
City_5079,82.65,27.71,518595,438.1
City_5080,81.45,28.79,566709,482.78
City_5081,88.93,28.1,619371,222.19
City_5082,84.56,26.05,698334,65.45
City_5083,86.99,29.17,96310,488.16
City_5084,87.52,28.92,725770,116.8
City_5085,86.88,29.06,947221,353.23
City_5086,86.05,28.89,549651,82.39
City_5087,82.49,29.21,489840,465.84
City_5088,80.59,26.33,480291,357.77
City_5089,85.79,27.6,276567,435.31
City_5090,82.51,26.6,812609,110.08
City_5091,83.23,27.94,290641,169.94
City_5092,85.63,28.88,854817,449.85
City_5093,85.93,26.02,179771,67.8
City_5094,84.29,28.01,81873,370.85
City_5095,83.48,28.11,365709,248.57
City_5096,85.71,26.03,313753,137.08
City_5097,87.02,29.53,126494,80.56
City_5098,83.22,26.23,985852,299.84
City_5099,84.7,27.09,611143,227.54
City_5100,84.31,28.16,29185,228.09
City_5101,85.61,28.75,614523,284.17
City_5102,88.08,28.85,617553,441.63
City_5103,82.67,26.53,645686,26.56
City_5104,82.64,26.58,44188,2.78
City_5105,81.47,29.56,672863,60.87
City_5106,85.69,26.44,235083,421.86
City_5107,83.88,27.84,809033,485.63
City_5108,85.27,27.19,45333,209.21
City_5109,87.22,28.92,13689,68.94
City_5110,80.4,26.05,732069,4.02
City_5111,82.67,27.87,294328,61.37
City_5112,85.54,27.66,110474,303.64
City_5113,84.48,27.67,706857,215.87
City_5114,86.31,27.07,962038,481.67
City_5115,88.28,27.09,363786,416.64
City_5116,82.9,28.33,773619,378.68
City_5117,80.41,29.33,362529,281.11
City_5118,83.68,26.38,629847,325.21
City_5119,84.82,29.88,512478,457.98
City_5120,85.85,26.54,669869,454.17
City_5121,83.16,27.62,282195,174.35
City_5122,87.37,29.94,149754,404.67
City_5123,82.29,29.3,409598,226.63
City_5124,85.56,27.47,663160,55.84
City_5125,81.55,28.68,746876,78.89
City_5126,87.51,27.71,487887,48.18
City_5127,85.82,29.36,383143,94.02
City_5128,84.24,27.74,44237,7.18
City_5129,83.14,26.83,834411,465.07
City_5130,86.24,26.23,995912,368.08
City_5131,80.03,29.58,892205,84.84
City_5132,80.47,28.15,417632,268.8
City_5133,81.18,29.82,794058,65.7
City_5134,82.74,27.12,38678,166.3
City_5135,81.32,27.86,423998,334.45
City_5136,81.35,29.37,117583,41.61
City_5137,82.93,28.51,537114,32.17
City_5138,87.27,29.27,667547,141.96
City_5139,88.12,29.64,80149,423.41
City_5140,80.23,26.48,453556,11.57
City_5141,87.45,27.81,711264,9.12
City_5142,88.31,29.66,475969,437.52
City_5143,81.43,26.69,863167,101.33
City_5144,83.91,29.94,488554,316.43
City_5145,82.66,27.55,35235,458.86
City_5146,88.61,29.38,80587,231.75
City_5147,85.94,27.03,920684,209.07
City_5148,82.52,27.34,85050,135.15
City_5149,81.44,26.62,207401,334.53
City_5150,80.29,28.24,478274,480.23
City_5151,86.2,27.78,599528,486.74
City_5152,87.0,26.87,762417,379.41
City_5153,88.39,27.64,578769,235.7
City_5154,86.8,28.12,707008,291.81
City_5155,80.16,26.75,414526,481.09
City_5156,86.44,29.84,953585,135.66
City_5157,84.3,26.21,485988,269.78
City_5158,85.72,27.02,587741,411.23
City_5159,85.49,29.14,770878,414.96
City_5160,87.77,26.13,31210,128.35
City_5161,81.17,28.41,951284,24.64
City_5162,80.31,28.64,441176,230.55
City_5163,80.03,27.94,250415,145.97
City_5164,82.85,26.61,466030,269.8
City_5165,83.23,28.17,409543,250.37
City_5166,86.25,29.58,924241,405.22
City_5167,80.71,26.3,706388,12.32
City_5168,84.63,27.81,392833,77.1
City_5169,81.0,29.88,309006,4.16
City_5170,88.6,28.37,11513,460.99
City_5171,83.25,28.21,392986,259.84
City_5172,83.23,27.71,207374,435.79
City_5173,82.28,29.46,658757,234.22
City_5174,82.55,27.59,351856,229.36
City_5175,82.27,27.74,461996,304.64
City_5176,81.1,28.16,507719,463.9
City_5177,88.0,27.58,443455,394.23
City_5178,84.63,26.64,191432,382.72
City_5179,86.48,26.56,290861,278.01
City_5180,81.52,26.38,742488,292.59
City_5181,84.76,26.63,564940,460.95
City_5182,85.06,28.08,219652,301.16
City_5183,82.03,29.15,344920,174.16
City_5184,84.62,28.76,869446,225.48
City_5185,81.51,27.39,556010,338.91
City_5186,83.77,29.32,465164,120.43
City_5187,82.59,28.1,223036,409.06
City_5188,87.78,28.68,710544,181.99
City_5189,86.42,27.69,401776,134.26
City_5190,87.8,27.88,20396,490.46
City_5191,80.84,27.36,69896,49.78
City_5192,85.97,27.84,538169,360.05
City_5193,85.22,28.85,22524,411.88
City_5194,83.59,28.29,62358,253.77
City_5195,83.92,28.94,74835,73.02
City_5196,88.91,26.08,722357,175.62
City_5197,83.5,28.11,664801,438.82
City_5198,84.87,26.78,638563,137.78
City_5199,84.98,29.79,683626,343.61
City_5200,86.92,28.44,594137,51.88
City_5201,81.61,28.79,43823,295.38
City_5202,85.4,29.19,522771,117.81
City_5203,81.87,29.78,145205,388.58
City_5204,83.36,28.69,681564,427.42
City_5205,84.6,27.69,90300,327.33
City_5206,83.78,27.48,17100,71.87
City_5207,87.79,27.76,599349,379.99
City_5208,82.54,26.22,224798,263.21
City_5209,83.38,27.13,410046,470.04
City_5210,83.57,29.23,663334,321.08
City_5211,88.1,26.52,578059,202.01
City_5212,83.05,27.02,111245,411.39
City_5213,85.36,29.4,368773,497.54
City_5214,88.41,28.86,234886,433.15
City_5215,87.3,26.95,689474,239.51
City_5216,81.64,29.06,161202,59.75
City_5217,85.45,27.95,425835,422.69
City_5218,86.34,26.66,862075,449.69
City_5219,87.24,29.41,323084,45.3
City_5220,84.79,29.65,958413,476.68
City_5221,85.91,26.59,486212,378.89
City_5222,85.23,29.02,745667,164.07
City_5223,82.67,28.95,720822,62.2
City_5224,80.03,27.79,187358,20.92
City_5225,88.53,26.97,306829,425.39
City_5226,80.53,28.87,971664,8.44
City_5227,83.24,29.66,223254,44.76
City_5228,88.24,26.79,186270,137.95
City_5229,83.99,29.91,956838,337.82
City_5230,88.24,27.4,857322,471.13
City_5231,85.74,27.77,562874,360.83
City_5232,84.27,27.69,31181,162.07
City_5233,81.17,28.19,972452,195.75
City_5234,85.72,29.64,767993,168.17
City_5235,87.42,27.53,212248,71.34
City_5236,85.22,27.27,196597,253.18
City_5237,81.45,28.17,513432,280.66
City_5238,80.65,28.11,924566,121.37
City_5239,85.11,26.73,202591,311.18
City_5240,88.85,26.92,996301,240.22
City_5241,86.93,28.0,625442,117.62
City_5242,87.11,29.76,427173,208.07
City_5243,88.07,29.59,496966,45.87
City_5244,84.88,29.66,31223,34.52
City_5245,86.09,26.01,620598,236.62
City_5246,88.15,26.02,317312,164.99
City_5247,84.63,26.23,791550,197.72
City_5248,88.81,27.14,14272,372.71
City_5249,84.77,29.61,773540,178.08
City_5250,81.15,26.59,618758,98.31
City_5251,81.62,26.03,95245,409.52
City_5252,82.4,29.11,373900,227.92
City_5253,88.34,28.34,812586,269.13
City_5254,80.07,27.36,956618,157.78
City_5255,82.25,26.15,467482,158.66
City_5256,83.4,26.29,828457,401.55
City_5257,83.05,29.89,803882,4.6
City_5258,81.9,28.78,297806,166.17
City_5259,86.69,28.01,562866,7.11
City_5260,86.29,29.12,519113,154.76
City_5261,86.74,28.03,842372,470.12
City_5262,85.11,27.05,129431,404.64
City_5263,84.98,26.2,215720,458.01
City_5264,86.75,27.41,966377,141.6
City_5265,82.47,27.31,16868,333.15
City_5266,83.79,28.6,619815,215.83
City_5267,80.97,26.78,322294,99.95
City_5268,85.55,27.08,252705,291.17
City_5269,87.51,27.66,646570,433.01
City_5270,87.65,28.21,898195,15.28
City_5271,82.15,28.19,30105,356.52
City_5272,85.28,28.89,859272,437.14
City_5273,80.25,28.66,395945,45.07
City_5274,85.37,26.52,964018,55.4
City_5275,82.42,27.97,776434,448.03
City_5276,87.86,26.99,166771,141.97
City_5277,88.94,27.52,204985,426.66
City_5278,84.24,29.99,680631,463.98
City_5279,86.92,26.13,602351,60.95
City_5280,87.41,28.68,383621,403.37
City_5281,87.4,28.58,694344,116.49
City_5282,88.18,26.12,998600,84.63
City_5283,87.15,28.17,428613,489.75
City_5284,84.91,29.64,863803,354.72
City_5285,82.5,29.28,275208,385.74
City_5286,80.02,27.45,252316,85.25
City_5287,84.58,27.09,245595,39.1
City_5288,86.28,28.42,376739,203.92
City_5289,82.86,26.41,967368,204.08
City_5290,84.97,27.46,748766,300.26
City_5291,88.29,27.42,956621,208.42
City_5292,82.34,29.21,467181,290.18
City_5293,86.58,29.49,43107,479.14
City_5294,87.83,29.35,756727,365.46
City_5295,85.3,26.95,203368,484.88
City_5296,83.09,29.05,341085,434.75
City_5297,88.82,26.42,978155,316.52
City_5298,80.05,29.57,416297,465.35
City_5299,86.78,29.57,140602,62.04
City_5300,80.29,27.04,395899,235.7
City_5301,83.15,29.94,121969,303.79
City_5302,86.39,29.02,838488,93.05
City_5303,84.19,27.81,838164,361.42
City_5304,81.84,26.83,946593,151.19
City_5305,83.85,29.34,868743,495.41
City_5306,85.28,29.47,362086,6.07
City_5307,81.57,29.48,321839,225.54
City_5308,88.15,29.71,78776,477.04
City_5309,83.64,29.38,507447,443.77
City_5310,82.57,27.7,647510,106.23
City_5311,86.36,26.63,78134,217.87
City_5312,82.17,29.34,535835,159.98
City_5313,84.55,29.78,985441,251.32
City_5314,84.89,26.53,669735,229.95
City_5315,80.52,29.36,99295,196.28
City_5316,87.05,27.93,525811,354.19
City_5317,85.9,29.92,188811,318.48
City_5318,82.17,28.75,670449,438.95
City_5319,83.09,27.11,870517,105.93
City_5320,84.57,29.02,304217,10.96
City_5321,82.31,28.41,750609,166.29
City_5322,86.34,27.85,395049,92.35
City_5323,82.71,26.2,318073,29.63
City_5324,81.13,29.83,687913,170.52
City_5325,80.05,29.33,220371,374.34
City_5326,86.89,26.46,923289,465.31
City_5327,88.37,28.92,759545,184.93
City_5328,88.54,27.18,358185,70.54
City_5329,80.04,26.99,217930,377.29
City_5330,85.19,26.32,561122,212.04
City_5331,85.17,28.68,784635,355.74
City_5332,81.28,26.69,296663,107.33
City_5333,87.7,26.82,964159,461.25
City_5334,82.3,27.69,754219,267.24
City_5335,84.81,26.75,976133,238.26
City_5336,81.31,26.98,593956,206.37
City_5337,88.86,29.77,396968,77.95
City_5338,87.91,27.66,490863,456.32
City_5339,88.02,27.54,531650,117.2
City_5340,83.79,27.06,786256,1.87
City_5341,81.19,26.85,359182,135.32
City_5342,81.44,29.01,852537,13.84
City_5343,85.96,28.84,682394,383.54
City_5344,81.52,28.01,816374,193.7
City_5345,85.94,29.09,610311,339.42
City_5346,88.88,28.49,941930,45.97
City_5347,81.09,29.75,273178,258.64
City_5348,84.57,28.38,406107,326.0
City_5349,88.9,28.0,933806,329.35
City_5350,88.93,27.78,971137,363.97
City_5351,84.48,27.49,151137,13.29
City_5352,87.04,26.34,586683,117.35
City_5353,88.34,26.24,416739,484.68
City_5354,85.69,28.23,607024,290.41
City_5355,85.07,27.39,222055,17.33
City_5356,84.29,26.22,182039,283.68
City_5357,87.41,26.13,666145,126.54
City_5358,85.74,26.82,810375,210.49
City_5359,88.07,28.43,518399,24.52
City_5360,88.06,29.86,660719,287.41
City_5361,85.74,28.98,303215,362.14
City_5362,84.45,28.81,867567,214.44
City_5363,85.27,26.49,650585,480.1
City_5364,88.07,27.04,714415,465.41
City_5365,80.13,26.93,424012,477.56
City_5366,80.93,28.27,721844,202.25
City_5367,87.95,28.32,762218,6.37
City_5368,88.9,26.14,811854,165.48
City_5369,88.33,27.63,716099,149.13
City_5370,87.5,28.13,797582,122.29
City_5371,83.99,28.59,567065,112.97
City_5372,87.38,28.16,685086,21.9
City_5373,82.81,26.78,852392,78.52
City_5374,85.48,29.48,413641,11.94
City_5375,86.84,28.48,885642,254.5
City_5376,83.82,27.57,431184,245.48
City_5377,88.12,29.89,646936,353.63
City_5378,83.82,26.16,137333,49.73
City_5379,81.77,28.55,400896,480.91
City_5380,83.77,28.57,411982,157.81
City_5381,87.15,26.54,924376,80.08
City_5382,87.25,27.2,906332,140.88
City_5383,84.86,28.0,328631,278.09
City_5384,88.85,26.39,394287,96.47
City_5385,84.51,28.16,47115,159.95
City_5386,84.07,26.27,856123,467.35
City_5387,82.16,27.56,962295,239.64
City_5388,80.27,28.66,309873,339.9
City_5389,86.18,27.8,416381,119.36
City_5390,87.43,27.82,220306,361.48
City_5391,87.85,29.17,244803,421.43
City_5392,87.72,28.91,697130,201.73
City_5393,84.27,28.69,221596,65.66
City_5394,80.29,27.37,275092,162.48
City_5395,83.03,28.05,517778,431.8
City_5396,81.8,28.99,742452,92.11
City_5397,81.07,26.63,700359,371.07
City_5398,84.11,26.81,919992,178.3
City_5399,82.57,28.54,318343,172.59
City_5400,88.88,26.79,912501,10.36
City_5401,82.49,26.98,579048,273.33
City_5402,80.48,26.73,355329,172.55
City_5403,81.43,27.6,746797,17.66
City_5404,85.0,28.96,796915,40.5
City_5405,82.9,28.05,702707,69.44
City_5406,83.04,28.74,414952,88.87
City_5407,86.15,28.21,702981,87.13
City_5408,80.81,26.62,996723,334.72
City_5409,88.18,29.17,993022,282.3
City_5410,82.36,26.92,964081,139.08
City_5411,85.7,29.54,721426,357.59
City_5412,80.13,26.74,773722,432.54
City_5413,80.51,27.77,820597,339.22
City_5414,87.45,28.87,693352,134.84
City_5415,83.11,27.82,694935,168.47
City_5416,87.76,28.46,390721,166.9
City_5417,88.85,27.0,692466,220.18
City_5418,80.69,27.12,67192,48.14
City_5419,87.03,29.74,865187,98.48
City_5420,85.25,26.99,276383,198.59
City_5421,86.55,27.83,570673,198.53
City_5422,88.42,28.71,150677,324.39
City_5423,82.66,26.29,452674,182.32
City_5424,83.03,29.96,785116,419.49
City_5425,88.89,29.42,999408,379.15
City_5426,86.65,29.52,388547,443.61
City_5427,81.6,26.11,579207,438.48
City_5428,83.39,26.0,240941,397.86
City_5429,86.36,26.39,122670,272.77
City_5430,81.48,26.7,329046,105.64
City_5431,86.45,27.96,849218,499.07
City_5432,83.55,26.7,59259,395.41
City_5433,81.47,26.99,144793,257.14
City_5434,81.0,29.27,308240,37.8
City_5435,85.5,26.05,70790,465.92
City_5436,82.6,26.32,896302,361.23
City_5437,82.89,27.99,890773,78.21
City_5438,82.93,26.5,542510,201.24
City_5439,88.12,26.84,22841,150.23
City_5440,80.61,29.34,979615,89.45
City_5441,88.38,27.27,320202,461.16
City_5442,80.45,27.53,346286,447.29
City_5443,82.23,28.18,650783,117.5
City_5444,82.16,26.05,944946,497.14
City_5445,88.3,28.83,961024,110.41
City_5446,82.28,29.11,435428,487.14
City_5447,80.64,29.14,907204,123.19
City_5448,83.0,29.34,357347,480.85
City_5449,85.26,26.8,106347,270.11
City_5450,84.41,26.86,712949,400.91
City_5451,85.34,29.87,661476,155.78
City_5452,88.26,29.21,701617,112.34
City_5453,85.32,29.0,174328,341.11
City_5454,86.93,28.62,441228,213.52
City_5455,88.31,26.99,56957,478.65
City_5456,87.62,26.14,667182,246.66
City_5457,86.4,26.88,563159,438.4
City_5458,85.91,29.79,740270,113.28
City_5459,85.55,28.62,567499,126.16
City_5460,80.64,27.64,35684,406.72
City_5461,87.85,28.73,713740,1.8
City_5462,83.19,26.57,92602,285.45
City_5463,87.81,29.67,586715,48.61
City_5464,86.61,28.69,134175,490.83
City_5465,87.83,29.87,843679,449.82
City_5466,85.77,26.59,108921,134.55
City_5467,84.68,27.65,368070,115.05
City_5468,82.04,28.91,229686,73.53
City_5469,86.22,28.28,562858,313.39
City_5470,85.68,28.82,287330,309.99
City_5471,86.41,26.76,912228,322.05
City_5472,83.82,26.6,155992,69.42
City_5473,84.52,28.57,480801,51.95
City_5474,80.39,28.79,499446,6.52
City_5475,85.32,28.63,237180,322.65
City_5476,81.79,29.94,162259,23.77
City_5477,83.84,29.47,105770,435.28
City_5478,80.86,28.2,269197,315.52
City_5479,83.58,26.07,978455,124.94
City_5480,81.66,27.47,159603,333.83
City_5481,86.9,27.88,483790,452.61
City_5482,87.67,29.88,197513,336.91
City_5483,87.77,28.68,889280,343.67
City_5484,81.07,28.47,762687,317.26
City_5485,81.16,26.27,980891,251.69
City_5486,83.82,29.24,617018,282.64
City_5487,81.04,28.79,826209,211.57
City_5488,80.75,28.66,556066,211.1
City_5489,85.62,29.53,255610,474.65
City_5490,88.5,27.76,322778,199.93
City_5491,84.61,26.51,106546,404.3
City_5492,87.04,29.91,483711,87.02
City_5493,81.36,27.08,88751,15.21
City_5494,84.69,26.56,241128,386.62
City_5495,84.53,29.59,81338,69.05
City_5496,86.82,27.52,435555,408.54
City_5497,80.28,29.09,627951,315.79
City_5498,83.23,29.98,495151,306.34
City_5499,83.88,26.04,626834,119.5
City_5500,84.68,28.74,850563,485.28
City_5501,87.4,26.83,235200,150.9
City_5502,81.09,26.73,968750,387.79
City_5503,80.62,28.24,953961,20.78
City_5504,80.87,27.16,784321,303.62
City_5505,85.78,28.47,419770,425.84
City_5506,81.3,26.88,430424,104.16
City_5507,82.42,29.71,519475,227.28
City_5508,84.98,27.44,195834,336.18
City_5509,80.24,27.2,300171,150.21
City_5510,83.86,29.54,663930,388.27
City_5511,83.82,27.06,696158,335.8
City_5512,85.21,29.29,540389,354.37
City_5513,81.21,28.21,594040,140.67
City_5514,82.81,28.35,590698,229.57
City_5515,86.86,27.29,72444,49.59
City_5516,85.02,29.03,366891,113.56
City_5517,85.62,28.62,908303,322.7
City_5518,84.27,27.84,438369,230.21
City_5519,86.67,29.91,389907,367.35
City_5520,83.17,29.56,607342,267.67
City_5521,84.69,27.76,462569,269.05
City_5522,88.3,26.03,156859,141.63
City_5523,86.26,29.96,965240,379.23
City_5524,87.19,26.72,332078,125.22
City_5525,81.15,27.91,974154,78.08
City_5526,88.47,27.92,366155,233.36
City_5527,85.89,27.6,509901,259.7
City_5528,82.8,26.29,570440,55.24
City_5529,83.35,27.5,167213,315.97
City_5530,83.38,27.57,77655,58.4
City_5531,87.97,26.28,881468,369.7
City_5532,80.3,28.57,617810,397.44
City_5533,81.27,28.83,748003,81.28
City_5534,82.72,27.62,301026,172.98
City_5535,87.84,29.47,153496,491.14
City_5536,83.78,27.26,715470,471.88
City_5537,87.92,28.74,451799,306.26
City_5538,87.07,27.91,13070,354.46
City_5539,86.32,27.39,459427,495.98
City_5540,85.38,26.26,400117,332.57
City_5541,85.11,26.33,725001,107.85
City_5542,81.9,29.42,963105,51.25
City_5543,84.73,28.89,745264,107.97
City_5544,81.72,28.85,674341,140.91
City_5545,80.96,27.72,178112,38.03
City_5546,88.13,29.49,357413,165.93
City_5547,81.32,26.92,689796,196.51
City_5548,82.28,28.23,516946,339.22
City_5549,84.03,27.44,683256,397.6
City_5550,87.2,28.7,897071,245.2
City_5551,87.14,27.83,581985,126.64
City_5552,84.55,28.64,723288,181.15
City_5553,85.29,28.84,507637,455.0
City_5554,84.53,28.34,598429,22.86
City_5555,85.94,29.71,717563,374.06
City_5556,87.6,28.61,768853,62.98
City_5557,86.01,26.75,81961,233.74
City_5558,82.57,28.7,921111,230.6
City_5559,85.98,29.92,643069,143.93
City_5560,87.46,26.73,295638,454.59
City_5561,82.63,29.42,845246,61.57
City_5562,87.25,27.14,727869,66.8
City_5563,81.27,27.68,46525,349.99
City_5564,83.38,28.91,275716,172.51
City_5565,86.86,29.72,385234,449.54
City_5566,86.28,28.2,488452,115.8
City_5567,88.35,29.11,388147,113.6
City_5568,84.91,27.42,72156,163.96
City_5569,83.28,28.25,911009,51.21
City_5570,84.78,27.21,419483,311.85
City_5571,85.46,26.58,590176,75.79
City_5572,81.72,26.48,772035,296.72
